J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,Volume_yes,high_rate,low_rate,open_rate,earning_rate,label,Signal
1403-01-29,2445,2445,2409,2437,2443,-0.3209511083642463,خاور,2421.0,142407201.0,0.009913258983890954,-0.004956629491945477,0.009913258983890954,0.00660883932259397,0.062218583708555056,1
1403-02-01,2526,2602,2526,2595,2582,0.5884337807047613,خاور,2443.0,96701452.0,0.06508391322144903,0.03397462136717151,0.03397462136717151,0.062218583708555056,-0.0034856700232378003,0
1403-02-02,2670,2670,2562,2573,2609,-0.34507803655159613,خاور,2582.0,153603853.0,0.03408210689388071,-0.0077459333849728895,0.03408210689388071,-0.0034856700232378003,-0.012265235722499043,0
1403-02-03,2598,2610,2541,2577,2573,0.1733257810697585,خاور,2609.0,100598537.0,0.0003832886163280951,-0.026063625910310462,-0.004216174779609045,-0.012265235722499043,0.045472211426350564,1
1403-02-04,2606,2752,2562,2690,2673,1.1716557846975661,خاور,2573.0,118034857.0,0.06956859696851923,-0.004275165176836378,0.012825495530509134,0.045472211426350564,-0.0014964459408903852,0
1403-02-05,2710,2734,2650,2669,2685,-0.5146662550635686,خاور,2673.0,256331080.0,0.022820800598578377,-0.008604564160119716,0.013842124953236064,-0.0014964459408903852,-0.0223463687150838,0
1403-02-08,2650,2679,2604,2625,2634,-0.060313012085426054,خاور,2685.0,124406123.0,-0.0022346368715083797,-0.030167597765363128,-0.01303538175046555,-0.0223463687150838,-0.03416856492027335,0
1403-02-09,2649,2649,2526,2544,2548,-0.205289453466112,خاور,2634.0,116902815.0,0.0056947608200455585,-0.04100227790432802,0.0056947608200455585,-0.03416856492027335,-0.00706436420722135,0
1403-02-10,2565,2652,2517,2530,2562,-0.3013330549094279,خاور,2548.0,92903900.0,0.04081632653061224,-0.01216640502354788,0.0066718995290423865,-0.00706436420722135,-0.02029664324746292,0
1403-02-11,2530,2570,2467,2510,2505,0.16155565084126233,خاور,2562.0,64908884.0,0.00312256049960968,-0.03708040593286495,-0.01249024199843872,-0.02029664324746292,-0.0011976047904191617,0
1403-02-12,2511,2561,2489,2502,2505,-0.0025905467478793535,خاور,2505.0,75395281.0,0.022355289421157686,-0.006387225548902195,0.0023952095808383233,-0.0011976047904191617,-0.014770459081836327,0
1403-02-16,2530,2566,2457,2468,2490,0.11488171417524311,خاور,2505.0,75199966.0,0.024351297405189622,-0.019161676646706587,0.00998003992015968,-0.014770459081836327,-0.028112449799196786,0
1403-02-17,2461,2490,2415,2420,2437,0.23327338554471272,خاور,2490.0,83839067.0,0.0,-0.030120481927710843,-0.011646586345381526,-0.028112449799196786,-0.010258514567090685,0
1403-02-18,2425,2475,2389,2412,2408,-0.21769421766638306,خاور,2437.0,103396490.0,0.015592942141977841,-0.019696347968814115,-0.004924086992203529,-0.010258514567090685,-0.0029069767441860465,0
1403-02-19,2401,2450,2382,2401,2406,-0.22088320207806203,خاور,2408.0,80887672.0,0.01744186046511628,-0.01079734219269103,-0.0029069767441860465,-0.0029069767441860465,-0.020781379883624274,0
1403-02-22,2410,2429,2351,2356,2370,0.22865892012026987,خاور,2406.0,63020944.0,0.009559434746467166,-0.0228595178719867,0.0016625103906899418,-0.020781379883624274,-0.024894514767932488,0
1403-02-23,2391,2416,2311,2311,2349,0.031774292147827406,خاور,2370.0,77431245.0,0.019409282700421943,-0.024894514767932488,0.008860759493670886,-0.024894514767932488,-0.037462750106428265,0
1403-02-24,2313,2367,2218,2261,2252,0.2929416280827033,خاور,2349.0,79891568.0,0.007662835249042145,-0.05576841209025117,-0.01532567049808429,-0.037462750106428265,-0.02886323268206039,0
1403-02-25,2300,2309,2174,2187,2215,0.10119559939774124,خاور,2252.0,103295134.0,0.025310834813499113,-0.03463587921847247,0.021314387211367674,-0.02886323268206039,0.017607223476297968,1
1403-02-26,2198,2279,2114,2254,2185,0.6208830285384781,خاور,2215.0,113748147.0,0.028893905191873587,-0.04559819413092551,-0.007674943566591422,0.017607223476297968,0.008695652173913044,1
1403-02-29,2275,2275,2186,2204,2221,-0.5091886427863695,خاور,2185.0,184372441.0,0.041189931350114416,0.0004576659038901602,0.041189931350114416,0.008695652173913044,-0.03782080144079244,0
1403-02-30,2200,2200,2075,2137,2103,0.38689368069394087,خاور,2221.0,90492088.0,-0.00945520036019811,-0.06573615488518686,-0.00945520036019811,-0.03782080144079244,0.007608178792201617,1
1403-03-01,2062,2145,2062,2119,2113,-0.49315256885886427,خاور,2103.0,125502905.0,0.019971469329529243,-0.019495958155016643,-0.019495958155016643,0.007608178792201617,-0.01893043066729768,0
1403-03-05,2135,2141,2071,2073,2075,0.9833174935240975,خاور,2113.0,63610825.0,0.013251301467108376,-0.019876952200662566,0.010411736867013724,-0.01893043066729768,-0.019759036144578312,0
1403-03-06,2034,2051,2034,2034,2034,-0.42110832631541883,خاور,2075.0,126160462.0,-0.011566265060240964,-0.019759036144578312,-0.019759036144578312,-0.019759036144578312,0.00688298918387414,1
1403-03-07,1994,2053,1994,2048,2002,0.9774306606494432,خاور,2034.0,73033241.0,0.009341199606686333,-0.01966568338249754,-0.01966568338249754,0.00688298918387414,0.01998001998001998,1
1403-03-08,2042,2042,2042,2042,2042,-0.9177793625275822,خاور,2002.0,144418170.0,0.01998001998001998,0.01998001998001998,0.01998001998001998,0.01998001998001998,0.019588638589618023,1
1403-03-09,2082,2082,2082,2082,2082,-0.5971681856240032,خاور,2042.0,11874154.0,0.019588638589618023,0.019588638589618023,0.019588638589618023,0.019588638589618023,0.0196926032660903,1
1403-03-12,2123,2123,2091,2123,2123,33.00600779338559,خاور,2082.0,4783287.0,0.0196926032660903,0.004322766570605188,0.0196926032660903,0.0196926032660903,0.019783325482807347,1
1403-03-13,2155,2165,2110,2165,2143,-0.29979067750900423,خاور,2123.0,162660495.0,0.019783325482807347,-0.006123410268487989,0.015073009891662742,0.019783325482807347,0.01726551563229118,1
1403-03-16,2184,2185,2145,2180,2177,-0.13190392022504313,خاور,2143.0,113896395.0,0.01959869342043864,0.0009332711152589828,0.019132057862809144,0.01726551563229118,-0.01929260450160772,0
1403-03-19,2190,2190,2134,2135,2135,0.3337553965938572,خاور,2177.0,98873014.0,0.0059715204409738175,-0.01975195222783647,0.0059715204409738175,-0.01929260450160772,0.019672131147540985,1
1403-03-20,2134,2177,2099,2177,2155,-0.25705827669070686,خاور,2135.0,131872416.0,0.019672131147540985,-0.01686182669789227,-0.000468384074941452,0.019672131147540985,0.019953596287703015,1
1403-03-21,2198,2198,2165,2198,2198,-0.5613419830174521,خاور,2155.0,97973520.0,0.019953596287703015,0.004640371229698376,0.019953596287703015,0.019953596287703015,-0.006369426751592357,0
1403-03-22,2238,2241,2179,2184,2206,0.7698449887113696,خاور,2198.0,42976870.0,0.019563239308462238,-0.008644222020018199,0.018198362147406732,-0.006369426751592357,-0.019945602901178604,0
1403-03-23,2180,2198,2162,2162,2165,-0.15800741648981406,خاور,2206.0,76062398.0,-0.003626473254759746,-0.019945602901178604,-0.011786038077969175,-0.019945602901178604,-0.019399538106235566,0
1403-03-26,2162,2162,2122,2123,2123,0.4696899747400126,خاور,2165.0,64043975.0,-0.0013856812933025404,-0.019861431870669747,-0.0013856812933025404,-0.019399538106235566,-0.019783325482807347,0
1403-03-27,2082,2099,2081,2081,2081,0.2189563497343548,خاور,2123.0,94124788.0,-0.011304757418747056,-0.019783325482807347,-0.019312293923692887,-0.019783325482807347,-0.019702066314271984,0
1403-03-29,2040,2040,2040,2040,2040,-0.8408757410444513,خاور,2081.0,114734008.0,-0.019702066314271984,-0.019702066314271984,-0.019702066314271984,-0.019702066314271984,-0.0196078431372549,0
